seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash,seed_mof_name_opt
pcu_N250_edge51029,[O][N][C][N][Branch][N][C][Branch][C][Branch][FrH0][pop][Branch][O][pop][Ring1][=Branch][pop][Branch][O][pop][O][pop][FrH0][.][Fr][C][O][Ce][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ce][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][pcu],[O][N][C][N][Branch][N][C][Branch][C][Branch][FrH0][pop][Branch][O][pop][Ring1][=Branch][pop][Branch][O][pop][O][pop][FrH0],4.546481609,[:0imidazole][:0imidazole][SH2][:1imidazole][:2pyrimidine][#Branch][#Branch][:1benzenediol][Branch][:1pyridine][=Branch][:0imidazole][pop][Branch][O][pop][Ring1][FrH0][pop][pop][pop][Ring2][SH2][Ring2][Ring2][Ring2][Ring2][Ring2][Cl][:1sulfonic_acid][:4benzenediol][FrH0][:2benzenealcohol][SH2][:4benzenediol][S][:4benzenediol][:0pyridine][:0pyridine][.][Fr][C][O][Ce][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ce][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][O][Ring2][Ring1][=Branch2][&&][pcu],[:0imidazole][:0imidazole][SH2][:1imidazole][:2pyrimidine][#Branch][#Branch][:1benzenediol][Branch][:1pyridine][=Branch][:0imidazole][pop][Branch][O][pop][Ring1][FrH0][pop][pop][pop][Ring2][SH2][Ring2][Ring2][Ring2][Ring2][Ring2][Cl][:1sulfonic_acid][:4benzenediol][FrH0][:2benzenealcohol][SH2][:4benzenediol][S][:4benzenediol][:0pyridine][:0pyridine],O=S(O[Fr])[SH2]c1nc(-c2c(O)cc(O)cc2-c2ccc(O)cc2Oc2ccccn2)c(Oc2ccc(-c3cc(O)c([Fr])nc3-c3ncc[nH]3)c(O)c2)n1[SH2]c1ncc[nH]1,2.979580402374268,pcu_N250_4360a7f2,4360a7f2,pcu_N250_edge51029_opt
pcu_N324_edge134616,[P][C][:0methyl_amine][Ring1][S][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][P][pop][.][Fr][C][O][Eu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Eu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][pcu],[P][C][:0methyl_amine][Ring1][S][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][FrH0][pop][P][pop],4.423117638,[:0sulfonic_acid][:=0methyl_amine][:0methyl_amine][:0pyridine][C][Branch][FrH0][:1carboxylic_acid][:1sulfonic_acid][Ring1][:1alkyne][pop][pop][pop][Ring1][FrH0][pop][:1pyridine][:1benzenediol][:0benzenediol][.][Fr][C][O][Eu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][O][C][Branch1][C][Fr][O][Eu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][&&][pcu],[:0sulfonic_acid][:=0methyl_amine][:0methyl_amine][:0pyridine][C][Branch][FrH0][:1carboxylic_acid][:1sulfonic_acid][Ring1][:1alkyne][pop][pop][pop][Ring1][FrH0][pop][:1pyridine][:1benzenediol][:0benzenediol],O=C(O)C([Fr])CNOS(=O)[Fr],4.127043247,pcu_N324_c001c23b,c001c23b,pcu_N324_edge134616_opt
bnn_N383_edge28140,[N][C][Branch][N][Branch][FrH0][pop][N][pop][=C][C][Branch][C][Branch][FrH0][pop][Branch][N][pop][N][pop][Branch][N][pop][N][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[N][C][Branch][N][Branch][FrH0][pop][N][pop][=C][C][Branch][C][Branch][FrH0][pop][Branch][N][pop][N][pop][Branch][N][pop][N],5.362915993,[N][C][=Branch][=C][C][C][Branch][Br][pop][Branch][FrH0][=S][N][Br][pop][:0imidazole][Ring1][Br][pop][Ring1][N][Br][pop][Ring1][FrH0][:1pyridine][#Branch][.][O][C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][&&][bnn],[N][C][=Branch][=C][C][C][Branch][Br][pop][Branch][FrH0][=S][N][Br][pop][:0imidazole][Ring1][Br][pop][Ring1][N][Br][pop][Ring1][FrH0][:1pyridine][#Branch],NC(=CCC(Br)([Fr])SNBr)c1nc([Fr])c(NBr)n1Br,3.402184247970581,bnn_N383_0c99b03c,0c99b03c,bnn_N383_edge28140_opt
qtz_N520_edge76019,[:0methyl_amine][Ring1][C][=C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Eu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][qtz],[:0methyl_amine][Ring1][C][=C][C][Branch][C][=C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][pop],4.003225327,[:0sulfonic_acid][:#1methyl_amine][:1pyrimidine][:1sulfonic_acid][:3pyrimidine][:1sulfonic_acid][FrH0][pop][pop][Ring2][FrH0][:1alkyne][Ring2][Br][pop][S][:1imidazole][Br][Cl][:1imidazole][Ring2][Ring2][Ring2][Ring2][Ring2][Br][Ring2][Ring2][Br][Ring2][S][Ring2][Ring2][Ring2][Ring2][:2imidazole][Ring2][.][O][=C][Branch1][C][Fr][O][Eu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][qtz],[:0sulfonic_acid][:#1methyl_amine][:1pyrimidine][:1sulfonic_acid][:3pyrimidine][:1sulfonic_acid][FrH0][pop][pop][Ring2][FrH0][:1alkyne][Ring2][Br][pop][S][:1imidazole][Br][Cl][:1imidazole][Ring2][Ring2][Ring2][Ring2][Ring2][Br][Ring2][Ring2][Br][Ring2][S][Ring2][Ring2][Ring2][Ring2][:2imidazole][Ring2],O=S(Br)Oc1nc([Fr])ncc1-c1ccnc([Fr])n1,3.643467426300049,qtz_N520_04c6c7df,04c6c7df,qtz_N520_edge76019_opt
unc_N256_edge41279,[FrH0][C][=C][Branch][C][=Branch][=C][Branch][:1imidazole][pop][Ring1][Ring2][pop][:1imidazole][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],[FrH0][C][=C][Branch][C][=Branch][=C][Branch][:1imidazole][pop][Ring1][Ring2][pop][:1imidazole][pop][FrH0],3.187799931,[:0phosphoric_acid][SH2][FrH0][SH2][:0amide][FrH0][:1sulfonic_acid][:1benzenediol][:0pyridine][FrH0][:0imidazole][:0imidazole][:1benzenediol][:0benzenealcohol][FrH0][Ring1][:3benzenealcohol][C][.][O][=C][Branch1][C][Fr][O][Zn][O][C][Branch1][C][Fr][O][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],[:0phosphoric_acid][SH2][FrH0][SH2][:0amide][FrH0][:1sulfonic_acid][:1benzenediol][:0pyridine][FrH0][:0imidazole][:0imidazole][:1benzenediol][:0benzenealcohol][FrH0][Ring1][:3benzenealcohol][C],O=C(NOP(=O)(O)O[Fr])S(=O)Oc1ncccc1-c1nccn1Oc1cc(O)cc(-c2cccc(O)c2)c1[Fr],2.545513153076172,unc_N256_22c54037,22c54037,unc_N256_edge41279_opt
bnn_N572_edge65270,[N][C][Branch][S][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][N][pop][Ring1][Ring2][pop][N][pop][N][pop][N][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[N][C][Branch][S][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][N][pop][Ring1][Ring2][pop][N][pop][N][pop][N][pop][FrH0],4.117148399,[N][C][Branch][FrH0][pop][:5benzenealcohol][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][Cl][pop][Ring1][O][:1imidazole][Ring1][#Branch][pop][.][O][=C][Branch1][C][Fr][O][Sm][Branch1][C][O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][=O][&&][bnn],[N][C][Branch][FrH0][pop][:5benzenealcohol][Ring1][Cl][pop][Ring1][FrH0][pop][Ring1][Cl][pop][Ring1][O][:1imidazole][Ring1][#Branch][pop],NC([Fr])Oc1cc(On2ccnc2)c(Cl)c([Fr])c1Cl,3.838759899139404,bnn_N572_2f77e9d4,2f77e9d4,bnn_N572_edge65270_opt
unc_N304_edge207268,[O][O][C][=N][C][Branch][C][=Branch][=C][C][=C][Branch][C][=Branch][=C][Ring1][N][pop][FrH0][pop][Ring1][Branch][pop][FrH0][pop][O][O][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[O][O][C][=N][C][Branch][C][=Branch][=C][C][=C][Branch][C][=Branch][=C][Ring1][N][pop][FrH0][pop][Ring1][Branch][pop][FrH0][pop][O][O],4.402288914,[C][C][:1pyridine][C][Branch][:0pyridine][O][#C][:3pyrimidine][SH2][:3pyridine][Cl][:3pyrimidine][:3pyrimidine][Ring1][:5benzenediol][Ring1][FrH0][:0O_nitrile][=C][#C][:0methyl][#N][S][:0alkene][Ring2][SH2][:4benzenediol][:0phosphoric_acid][:0phosphoric_acid][:0O_nitrile][pop][SH2][:0pyridine][:0sulfonic_acid][FrH0][:0alkene][pop][S][.][O][=C][Branch1][C][Fr][O][Yb][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][unc],[C][C][:1pyridine][C][Branch][:0pyridine][O][#C][:3pyrimidine][SH2][:3pyridine][Cl][:3pyrimidine][:3pyrimidine][Ring1][:5benzenediol][Ring1][FrH0][:0O_nitrile][=C][#C][:0methyl][#N][S][:0alkene][Ring2][SH2][:4benzenediol][:0phosphoric_acid][:0phosphoric_acid][:0O_nitrile][pop][SH2][:0pyridine][:0sulfonic_acid][FrH0][:0alkene][pop][S],CCC#Cc1c([Fr])ncnc1-c1ncc(OP(=O)(O)Oc2ncccc2[Fr])cc1-c1nccc(Cc2cccnc2-c2ccncc2CC)n1,2.7441554069519043,unc_N304_51064f26,51064f26,unc_N304_edge207268_opt
unc_N115_edge31710,[:0sulfonic_acid][Ring1][C][Branch][C][=C][C][Branch][C][FrH0][pop][Ring1][Ring1][pop][O][FrH0][pop][.][Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],[:0sulfonic_acid][Ring1][C][Branch][C][=C][C][Branch][C][FrH0][pop][Ring1][Ring1][pop][O][FrH0][pop],4.065162182,[:0carboxylic_acid][Ring1][:1alkyne][S][FrH0][:1benzenediol][Ring1][FrH0][:5benzenealcohol][C][:1methyl_amine][N][FrH0][N][N][:1methyl_amine][:0phosphoric_acid][N][:0phosphoric_acid][:4benzenealcohol][:0benzenealcohol][=Ring1][->][->][->][->][:1benzenediol][N][.][Fr][C][O][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][N][O][C][Branch1][C][Fr][O][Ring1][=C][&&][unc],[:0carboxylic_acid][Ring1][:1alkyne][S][FrH0][:1benzenediol][Ring1][FrH0][:5benzenealcohol][C][:1methyl_amine][N][FrH0][N][N][:1methyl_amine][:0phosphoric_acid][N][:0phosphoric_acid][:4benzenealcohol][:0benzenealcohol][=Ring1][->][->][->][->][:1benzenediol][N],O=C(C#C[Fr])O[Fr],2.1929874420166016,unc_N115_5a55b10e,5a55b10e,unc_N115_edge31710_opt
cds_N55_edge152552,[FrH0][C][=C][C][Branch][C][Branch][C][pop][Branch][C][pop][O][C][=Branch][=C][Branch][FrH0][pop][S][Ring1][=C][pop][Ring1][#Branch][pop][C][.][Fr][N][C][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cd][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][cds],[FrH0][C][=C][C][Branch][C][Branch][C][pop][Branch][C][pop][O][C][=Branch][=C][Branch][FrH0][pop][S][Ring1][=C][pop][Ring1][#Branch][pop][C],4.162034512,[C][C][Branch][=C][Ring1][:0isocyanate][=C][Ring1][SH2][FrH0][pop][pop][Ring2][Ring1][C][:0carboxylic_acid][Ring1][FrH0][pop][pop][Ring1][:=0amide][Cl][:0pyrimidine][.][Fr][N][C][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cd][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][Branch1][O][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][C][=C][Ring1][=Branch1][&&][cds],[C][C][Branch][=C][Ring1][:0isocyanate][=C][Ring1][SH2][FrH0][pop][pop][Ring2][Ring1][C][:0carboxylic_acid][Ring1][FrH0][pop][pop][Ring1][:=0amide][Cl][:0pyrimidine],CC(=C=C[Fr])OC(=O)[Fr],3.728103876113892,cds_N55_cdce107f,cdce107f,cds_N55_edge152552_opt
dmp_N32_edge106599,[O][C][Branch][N][Branch][C][Branch][C][=Branch][=C][FrH0][pop][P][pop][P][pop][P][pop][O][FrH0][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[O][C][Branch][N][Branch][C][Branch][C][=Branch][=C][FrH0][pop][P][pop][P][pop][P][pop][O][FrH0],3.671900272,[:0nitrile][C][:0imidazole][:3pyrimidine][Br][pop][Ring1][C][FrH0][:0nitrile][:1sulfonic_acid][:1methyl_amine][:0imidazole][:0imidazole][Ring1][Br][pop][Ring1][FrH0][pop][Branch][C][Br][pop][:0sulfonic_acid][pop][#N][:0pyridine][:0O_nitrile][:0O_nitrile][:0imidazole][SH2][:0nitrile][=C][:0sulfonic_acid][=C][#C][=Ring2][S][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][dmp],[:0nitrile][C][:0imidazole][:3pyrimidine][Br][pop][Ring1][C][FrH0][:0nitrile][:1sulfonic_acid][:1methyl_amine][:0imidazole][:0imidazole][Ring1][Br][pop][Ring1][FrH0][pop][Branch][C][Br][pop][:0sulfonic_acid][pop][#N][:0pyridine][:0O_nitrile][:0O_nitrile][:0imidazole][SH2][:0nitrile][=C][:0sulfonic_acid][=C][#C][=Ring2][S],N#Cc1nc(S(=O)Oc2nc(CBr)c([Fr])[nH]2)c(C[Fr])n1Br,3.5844054222106934,dmp_N32_020daf99,020daf99,dmp_N32_edge106599_opt
qtz_N393_edge181490,[FrH0][C][=C][Branch][C][pop][:0benzene][Ring1][C][pop][Ring1][C][pop][Ring1][C][pop][Ring1][FrH0][pop][Ring1][C][=C][Ring2][Ring1][C][pop][.][Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][qtz],[FrH0][C][=C][Branch][C][pop][:0benzene][Ring1][C][pop][Ring1][C][pop][Ring1][C][pop][Ring1][FrH0][pop][Ring1][C][=C][Ring2][Ring1][C][pop],3.717088461,[C][O][C][=C][C][=C][Branch][C][:4benzenediol][:3pyrimidine][=C][FrH0][:0O_nitrile][:1alkyne][S][S][#C][S][SH2][pop][:1pyrimidine][:2pyrimidine][:4benzenealcohol][=Ring1][SH2][:4benzenealcohol][=Ring1][S][:1sulfonic_acid][:4benzenealcohol][O][FrH0][:=0amide][SH2][:1sulfonic_acid][:1pyridine][=S][:1sulfonic_acid][.][Fr][C][Ge][S][Ge][Branch2][Ring1][#Branch2][S][Ge][Branch1][Ring1][C][Fr][Branch1][#C][S][Ge][Branch1][Ring1][C][Fr][Branch1][Ring2][S][Ring1][#Branch2][S][Ring1][=N][S][Ring1][=C][C][Fr][&&][qtz],[C][O][C][=C][C][=C][Branch][C][:4benzenediol][:3pyrimidine][=C][FrH0][:0O_nitrile][:1alkyne][S][S][#C][S][SH2][pop][:1pyrimidine][:2pyrimidine][:4benzenealcohol][=Ring1][SH2][:4benzenealcohol][=Ring1][S][:1sulfonic_acid][:4benzenealcohol][O][FrH0][:=0amide][SH2][:1sulfonic_acid][:1pyridine][=S][:1sulfonic_acid],COC=CC=CCc1ccc(Oc2ccccc2O[SH2]c2cccc(S(=O)OSS(=O)O)c2OSS(=O)OO[Fr])c(C#CS#CS[SH2])c1OC[Fr],2.342966794967652,qtz_N393_9f58ef93,9f58ef93,qtz_N393_edge181490_opt
cds_N425_edge141003,[P][C][=Branch][=C][Branch][:0pyrimidine][Ring1][FrH0][pop][Ring2][P][pop][pop][P][pop][FrH0][.][Fr][C][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring1][=C][&&][cds],[P][C][=Branch][=C][Branch][:0pyrimidine][Ring1][FrH0][pop][Ring2][P][pop][pop][P][pop][FrH0],3.940128088,[:0nitrile][C][:0imidazole][:1carboxylic_acid][:0sulfonic_acid][:0nitrile][:1pyrimidine][Branch][C][SH2][:1sulfonic_acid][:4benzenediol][FrH0][:0pyridine][:1carboxylic_acid][Ring2][C][:0imidazole][P][:0O_nitrile][Ring1][C][:1alkyne][Ring1][:3pyrimidine][Ring2][:0imidazole][#C][:3pyridine][=Ring1][S][#C][:4benzenediol][:1benzenealcohol][:1benzenealcohol][=Branch][FrH0][:4benzenediol][=Ring1][.][Fr][C][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring1][=C][&&][cds],[:0nitrile][C][:0imidazole][:1carboxylic_acid][:0sulfonic_acid][:0nitrile][:1pyrimidine][Branch][C][SH2][:1sulfonic_acid][:4benzenediol][FrH0][:0pyridine][:1carboxylic_acid][Ring2][C][:0imidazole][P][:0O_nitrile][Ring1][C][:1alkyne][Ring1][:3pyrimidine][Ring2][:0imidazole][#C][:3pyridine][=Ring1][S][#C][:4benzenediol][:1benzenealcohol][:1benzenealcohol][=Branch][FrH0][:4benzenediol][=Ring1],N#COc1cc(S(=O)On2c(-c3cc(-c4ncc(-c5cccnc5S#Cc5ccc(O)cc5Oc5cccc(O[Fr])c5)[nH]4)ncn3)cnc2C#N)nc(C[SH2]S(=O)O[Fr])n1,2.250392914,cds_N425_3218f18a,3218f18a,cds_N425_edge141003_opt
cds_N17_edge208310,[:0alkene][C][C][Branch][:1methyl_amine][Ring1][=N][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][:=1methyl_amine][Ring1][N][Branch][C][Ring1][Branch][pop][FrH0][pop][pop][.][O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][cds],[:0alkene][C][C][Branch][:1methyl_amine][Ring1][=N][N][Branch][C][Ring1][=Branch][pop][FrH0][pop][pop][C][:=1methyl_amine][Ring1][N][Branch][C][Ring1][Branch][pop][FrH0][pop][pop],3.727731943,[:0nitrile][Br][:3pyrimidine][Ring1][:2pyrimidine][Ring2][SH2][S][:1sulfonic_acid][Ring1][C][:=0methyl_amine][Ring1][C][:1amide][Ring1][:0methyl_amine][Ring1][FrH0][pop][Br][:1methyl_amine][pop][pop][Ring1][:2imidazole][Ring1][:2imidazole][Ring1][:4benzenealcohol][Ring1][:0pyrimidine][:3pyrimidine][Ring2][:0pyrimidine][:5benzenediol][:1sulfonic_acid][#Branch][FrH0][.][O][Cu][O][C][Branch1][C][Fr][O][Cu][Ring1][=Branch1][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#C][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][&&][cds],[:0nitrile][Br][:3pyrimidine][Ring1][:2pyrimidine][Ring2][SH2][S][:1sulfonic_acid][Ring1][C][:=0methyl_amine][Ring1][C][:1amide][Ring1][:0methyl_amine][Ring1][FrH0][pop][Br][:1methyl_amine][pop][pop][Ring1][:2imidazole][Ring1][:2imidazole][Ring1][:4benzenealcohol][Ring1][:0pyrimidine][:3pyrimidine][Ring2][:0pyrimidine][:5benzenediol][:1sulfonic_acid][#Branch][FrH0],N#Cc1ccnc(-c2cnc([SH2]SS(=O)OC=NCCC(=O)NNC[Fr])nc2-c2[nH]cnc2-c2[nH]cnc2-c2ccccc2Oc2ncc([Fr])cn2)n1,2.086205005645752,cds_N17_7bdd1de6,7bdd1de6,cds_N17_edge208310_opt
bcu_N350_edge42498,[:0phosphoric_acid][C][C][Branch][C][N][Branch][C][:1methyl_amine][Ring1][Ring1][Branch][pop][pop][FrH0][pop][FrH0][pop][.][Fr][C][O][Fe][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Fe][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring2][Ring1][&&][bcu],[:0phosphoric_acid][C][C][Branch][C][N][Branch][C][:1methyl_amine][Ring1][Ring1][Branch][pop][pop][FrH0][pop][FrH0][pop],3.540666819,[C][:1pyridine][O][C][O][Branch][:0sulfonic_acid][SH2][FrH0][:0O_nitrile][SH2][SH2][Ring2][pop][Ring2][FrH0][:1sulfonic_acid][Ring2][=O][:0phosphoric_acid][:0carboxylic_acid][:0pyrimidine][SH2][:2benzenealcohol][#C][#C][S][S][:4benzenealcohol][S][S][S][:3pyridine][S][:0pyrimidine][:1benzenealcohol][:1pyrimidine][.][Fr][C][O][Fe][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Fe][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][O][C][Branch1][C][Fr][O][Fe][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][Ring2][Ring2][Ring1][&&][bcu],[C][:1pyridine][O][C][O][Branch][:0sulfonic_acid][SH2][FrH0][:0O_nitrile][SH2][SH2][Ring2][pop][Ring2][FrH0][:1sulfonic_acid][Ring2][=O][:0phosphoric_acid][:0carboxylic_acid][:0pyrimidine][SH2][:2benzenealcohol][#C][#C][S][S][:4benzenealcohol][S][S][S][:3pyridine][S][:0pyrimidine][:1benzenealcohol][:1pyrimidine],Cc1c([Fr])ncc([SH2])c1COOS(=O)[Fr],3.877802848815918,bcu_N350_dc4cbfdf,dc4cbfdf,bcu_N350_edge42498_opt
