seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
lvt_N200_edge18852,[FrH0][C][Branch][O][C][C][Branch][C][Branch][C][Branch][FrH0][pop][C][pop][C][pop][C][pop][C][.][S][=C][=N][Fe][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lvt],[FrH0][C][Branch][O][C][C][Branch][C][Branch][C][Branch][FrH0][pop][C][pop][C][pop][C][pop][C],CC([Fr])OCC(C)C(C)C(C)[Fr],"[-9.532509, 0.9570166]",[:0methyl][=Ring2][:0pyrimidine][Ring2][:4benzenealcohol][Cl][:2imidazole][Ring2][FrH0][pop][Ring2][:0pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring2][O][:3imidazole][S][:0benzenealcohol][Ring1][:0benzenediol][Ring1][:0pyrimidine][pop][Ring1][:0methyl][Branch][:0benzenealcohol][Branch][pop][Branch][:0benzenealcohol][.][S][=C][=N][Fe][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lvt],[:0methyl][=Ring2][:0pyrimidine][Ring2][:4benzenealcohol][Cl][:2imidazole][Ring2][FrH0][pop][Ring2][:0pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][FrH0][pop][Ring2][O][:3imidazole][S][:0benzenealcohol][Ring1][:0benzenediol][Ring1][:0pyrimidine][pop][Ring1][:0methyl][Branch][:0benzenealcohol][Branch][pop][Branch][:0benzenealcohol],CCc1ncc(-c2ccccc2Oc2[nH]c([Fr])nc2-c2nccc(-c3c(O)cccc3Oc3c(O)cccc3Oc3c(O)cc(Oc4nc[nH]c4-c4c(O)cccc4-c4c(O)c(-c5ccccc5O)cc(CC)c4Oc4ncccn4)cc3O[Fr])n2)cn1,"[-11.7975062795, 1.163521505617589]",lvt_N200_4f0d2fd8_opt,4f0d2fd8
lvt_N503_edge121838,[FrH0][C][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][=C][C][Branch][O][FrH0][pop][Branch][O][C][pop][S][pop][O][C][.][S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[FrH0][C][C][Branch][C][Branch][O][C][pop][Branch][O][C][pop][C][=C][C][Branch][O][FrH0][pop][Branch][O][C][pop][S][pop][O][C],COC(C[Fr])C(C=CC(S)(OC)O[Fr])(OC)OC,"[-8.835969, 0.9322253]",[FrH0][C][C][:1imidazole][C][=S][=S][=S][pop][=S][=S][C][=S][C][=Branch][C][C][=S][FrH0][:4benzenediol][:3pyrimidine][=S][:3pyrimidine][pop][:3pyrimidine][pop][:3pyrimidine][=S][pop][pop][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][:=0methyl_amine][:0benzenealcohol][:0benzenealcohol][:4benzenediol][:4benzenediol][.][S][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][S][&&][lvt],[FrH0][C][C][:1imidazole][C][=S][=S][=S][pop][=S][=S][C][=S][C][=Branch][C][C][=S][FrH0][:4benzenediol][:3pyrimidine][=S][:3pyrimidine][pop][:3pyrimidine][pop][:3pyrimidine][=S][pop][pop][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][:0benzenealcohol][:=0methyl_amine][:0benzenealcohol][:0benzenealcohol][:4benzenediol][:4benzenediol],Oc1ccc(-c2cccc(O)c2-c2cccc(O)c2-c2cccc(O)c2-c2nc(SC=[SH]C(CC=[SH][Fr])c3ccc(OS)cc3OSc3ccncn3)c([SH]=S=S)n2CC[Fr])c(O)c1,"[-19.7136941242, 1.7620000867415537]",lvt_N503_d65be3a9_opt,d65be3a9
pcu_N192_edge200345,[:0phosphoric_acid][C][C][=C][Branch][C][=C][N][Branch][FrH0][pop][Ring1][Branch][pop][C][=C][C][N][Branch][C][Ring1][Branch][pop][FrH0][pop][.][Fr][C][O][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch2][Branch1][O][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][pcu],[:0phosphoric_acid][C][C][=C][Branch][C][=C][N][Branch][FrH0][pop][Ring1][Branch][pop][C][=C][C][N][Branch][C][Ring1][Branch][pop][FrH0][pop],O=P(O)(O)Oc1c(C2=CCN([Fr])C2)ccn1[Fr],"[-8.264943, 0.76190156]",[C][:5benzenediol][Ring1][O][pop][P][FrH0][:0propyl][Cl][Cl][:=1methyl_amine][:=1methyl_amine][FrH0][#C][pop][Branch][S][Branch][Branch][:0propyl][:1methyl_amine][:0propyl][:2pyrimidine][:0benzenediol][:3pyrimidine][:0benzenediol][:0propyl][:0propyl][:0benzenediol][:2imidazole][:0benzenediol][:0benzenediol][:2imidazole][:2imidazole][:0pyridine][:1carboxylic_acid][:0pyridine][:1pyrimidine][.][Fr][C][O][Ni][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch2][Branch1][O][O][C][Branch1][C][Fr][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][N][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][Ring2][Ring2][=Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][pcu],[C][:5benzenediol][Ring1][O][pop][P][FrH0][:0propyl][Cl][Cl][:=1methyl_amine][:=1methyl_amine][FrH0][#C][pop][Branch][S][Branch][Branch][:0propyl][:1methyl_amine][:0propyl][:2pyrimidine][:0benzenediol][:3pyrimidine][:0benzenediol][:0propyl][:0propyl][:0benzenediol][:2imidazole][:0benzenediol][:0benzenediol][:2imidazole][:2imidazole][:0pyridine][:1carboxylic_acid][:0pyridine][:1pyrimidine],CCC[SH](CCC)c1c(CN[Fr])c(Cl)c(O[Fr])c(O)c1OC,"[-22.2173623035, 1.8489761992667808]",pcu_N192_7325f49d_opt,7325f49d
nbo_N112_edge194105,[:0isocyanate][C][C][=C][Branch][C][Branch][C][O][C][=Branch][=C][Branch][FrH0][pop][Ring1][#Branch][pop][Ring1][Ring2][pop][:0isocyanate][pop][:1alkyne][Ring1][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[:0isocyanate][C][C][=C][Branch][C][Branch][C][O][C][=Branch][=C][Branch][FrH0][pop][Ring1][#Branch][pop][Ring1][Ring2][pop][:0isocyanate][pop][:1alkyne][Ring1][FrH0][pop][pop],O=C=NC1=C(C#C[Fr])C2(N=C=O)COC2=C1[Fr],"[-4.987591, 0.33960465]",[Ring2][:0benzenediol][:0methyl][Cl][:1carboxylic_acid][FrH0][:0benzenediol][:0benzenediol][:0pyrimidine][:0benzenediol][:0benzenealcohol][:0benzenealcohol][=P][:0benzenediol][:=1methyl_amine][:1carboxylic_acid][:1imidazole][:1imidazole][:4benzenealcohol][:4benzenealcohol][:4benzenealcohol][=P][:2pyrimidine][:1carboxylic_acid][FrH0][:0propyl][:0methyl][:2pyridine][:1methyl_amine][:=1methyl_amine][:1pyrimidine][:=1methyl_amine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyridine][:=1methyl_amine][:=1methyl_amine][.][O][=C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[Ring2][:0benzenediol][:0methyl][Cl][:1carboxylic_acid][FrH0][:0benzenediol][:0benzenediol][:0pyrimidine][:0benzenediol][:0benzenealcohol][:0benzenealcohol][=P][:0benzenediol][:=1methyl_amine][:1carboxylic_acid][:1imidazole][:1imidazole][:4benzenealcohol][:4benzenealcohol][:4benzenealcohol][=P][:2pyrimidine][:1carboxylic_acid][FrH0][:0propyl][:0methyl][:2pyridine][:1methyl_amine][:=1methyl_amine][:1pyrimidine][:=1methyl_amine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyrimidine][:1pyridine][:=1methyl_amine][:=1methyl_amine],CCc1nc([Fr])c(POc2ccccc2-c2cncn2OC(=O)Oc2cccc(O)c2-c2cccc(O)c2Oc2cccc(O)c2Oc2cccc(O)c2-c2ccc(O)c(Cl)c2O[Fr])c(CN=CNc2ncncc2-c2ncncc2CN)n1,"[-10.5055788593, 0.9879704918261094]",nbo_N112_f07a197d_opt,f07a197d
utk_N713_edge213570,[O][:2pyridine][Branch][FrH0][pop][Branch][C][Branch][S][C][=Branch][=C][C][O][pop][FrH0][pop][=Ring1][->][Branch][pop][.][Fr][C][=C][N][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][utk],[O][:2pyridine][Branch][FrH0][pop][Branch][C][Branch][S][C][=Branch][=C][C][O][pop][FrH0][pop][=Ring1][->][Branch][pop],Oc1cc([Fr])ncc1-c1sc([Fr])cc1O,"[-5.9838095, 0.467797]",[:4benzenediol][:3imidazole][:0imidazole][:0imidazole][:0imidazole][:1amide][:0benzenediol][:0propyl][:0propyl][:0propyl][:0benzenediol][:0benzenediol][:0propyl][:0carboxylic_acid][:0benzenediol][:0benzenediol][:0benzenediol][:=0amide][:=0amide][=S][FrH0][:3pyrimidine][:3pyrimidine][:3pyrimidine][:4benzenealcohol][:4benzenealcohol][S][:5benzenediol][:2benzenediol][:0propyl][:0benzenediol][:1carboxylic_acid][:0propyl][:1carboxylic_acid][:0methyl][FrH0][:0pyridine][.][Fr][C][=C][N][Branch1][=Branch1][C][C][=C][Ring1][=Branch1][Ag][Branch1][N][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][N][C][=C][Branch1][C][Fr][C][=C][C][Ring1][#Branch1][&&][utk],[:4benzenediol][:3imidazole][:0imidazole][:0imidazole][:0imidazole][:1amide][:0benzenediol][:0propyl][:0propyl][:0propyl][:0benzenediol][:0benzenediol][:0propyl][:0carboxylic_acid][:0benzenediol][:0benzenediol][:0benzenediol][:=0amide][:=0amide][=S][FrH0][:3pyrimidine][:3pyrimidine][:3pyrimidine][:4benzenealcohol][:4benzenealcohol][S][:5benzenediol][:2benzenediol][:0propyl][:0benzenediol][:1carboxylic_acid][:0propyl][:1carboxylic_acid][:0methyl][FrH0][:0pyridine],CCCOc1c([Fr])ccc(Oc2cccc(O)c2-c2nccc(-c3ccc(O)c(C(=O)OOc4cccc(O)c4-c4ccc(O)c(-n5ccnc5-n5ccnc5-c5c(O)cccc5O)c4OCCC)c3ONC(=O)S[Fr])n2)c1CCC,"[-6.5138885083, 0.658075108058899]",utk_N713_c26781bf_opt,c26781bf
dia-f_N186_edge34454,[S][C][Branch][N][Branch][C][Branch][C][C][=C][Branch][FrH0][pop][Ring1][Ring1][pop][Branch][S][pop][S][pop][S][pop][FrH0][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][dia-f],[S][C][Branch][N][Branch][C][Branch][C][C][=C][Branch][FrH0][pop][Ring1][Ring1][pop][Branch][S][pop][S][pop][S][pop][FrH0],SC([Fr])N(S)C(S)(S)C1C=C1[Fr],"[-6.4253864, 0.59992194]",[:0propyl][C][:0benzenediol][Ring1][FrH0][pop][Ring2][:0benzenediol][Ring1][:0pyrimidine][Ring1][:0pyrimidine][Ring1][:2imidazole][Ring1][:4benzenediol][Ring1][:4benzenediol][pop][Ring1][:1imidazole][Branch][N][:2pyrimidine][Branch][:3pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:3pyrimidine][Ring1][FrH0][pop][Ring1][:2imidazole][.][Fr][C][=N][Ag][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][dia-f],[:0propyl][C][:0benzenediol][Ring1][FrH0][pop][Ring2][:0benzenediol][Ring1][:0pyrimidine][Ring1][:0pyrimidine][Ring1][:2imidazole][Ring1][:4benzenediol][Ring1][:4benzenediol][pop][Ring1][:1imidazole][Branch][N][:2pyrimidine][Branch][:3pyrimidine][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:0benzenediol][Ring1][:3pyrimidine][Ring1][FrH0][pop][Ring1][:2imidazole],CCCc1c(O)cc(-c2c(O)cccc2Oc2nccc(-c3nccc(-c4[nH]cnc4-c4ccc(O)c(-n5ccnc5Nc5cncnc5-c5ccnc(-c6c(O)cccc6Oc6c(O)cccc6Oc6c(O)cccc6Oc6cc(-c7cnc[nH]7)nc([Fr])n6)n5)c4Oc4ccc(O)cc4O)n3)n2)cc1O[Fr],"[-7.2910922186, 0.6008229265454088]",dia-f_N186_1e7d931b_opt,1e7d931b
lon_N719_edge214520,[FrH0][C][=C][Branch][C][Branch][:0benzene][Ring2][C][pop][Ring1][FrH0][pop][Ring1][C][pop][pop][=C][Branch][C][pop][Ring1][S][pop][C][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][lon],[FrH0][C][=C][Branch][C][Branch][:0benzene][Ring2][C][pop][Ring1][FrH0][pop][Ring1][C][pop][pop][=C][Branch][C][pop][Ring1][S][pop][C],CC1=C([Fr])C(C)=C1c1cc(C)c([Fr])c(C)c1,"[-8.112664, 0.67273456]",[FrH0][C][S][Branch][C][Branch][:0imidazole][Ring2][:0benzenediol][pop][Ring1][FrH0][pop][:1pyrimidine][:1pyrimidine][pop][pop][:0propyl][Branch][:2pyrimidine][pop][:0propyl][S][pop][:0propyl][:0propyl][=Branch][:1pyrimidine][=P][:3pyrimidine][.][Fr][C][=C][N][Cu][Branch2][Ring1][Branch1][N][C][Branch1][#Branch2][C][=C][C][Branch1][C][Fr][=C][Ring1][#Branch1][=C][Ring1][#Branch2][C][=C][Ring1][=C][N][C][Branch1][=C][C][N][Ring1][#C][C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][=C][C][=C][Branch1][C][Fr][C][Ring1][=C][&&][lon],[FrH0][C][S][Branch][C][Branch][:0imidazole][Ring2][:0benzenediol][pop][Ring1][FrH0][pop][:1pyrimidine][:1pyrimidine][pop][pop][:0propyl][Branch][:2pyrimidine][pop][:0propyl][S][pop][:0propyl][:0propyl][=Branch][:1pyrimidine][=P][:3pyrimidine],CCCc1nc(S)c([SH](C[Fr])C(CCC)c2nc([Fr])c(-c3c(O)cccc3O)n2-c2ccncn2)c(Pc2ccncn2)n1,"[-8.4209912508, 0.8419893659365789]",lon_N719_414a2b11_opt,414a2b11
neb_N583_edge77946,[F][C][N][N][Branch][C][=C][C][Branch][FrH0][pop][Branch][F][pop][Ring1][=Branch][pop][FrH0][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][=Branch1][O][C][Branch1][C][Fr][O][In][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][neb],[F][C][N][N][Branch][C][=C][C][Branch][FrH0][pop][Branch][F][pop][Ring1][=Branch][pop][FrH0],FC1NN([Fr])C=CC1(F)[Fr],"[-10.165486, 1.1099141]",[:0phosphoric_acid][:0propyl][:0benzenediol][pop][Ring1][:0benzenediol][Ring2][FrH0][pop][Ring1][:0benzenediol][pop][Ring2][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][=Branch1][O][C][Branch1][C][Fr][O][In][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][Ring2][Ring1][Ring1][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][=O][&&][neb],[:0phosphoric_acid][:0propyl][:0benzenediol][pop][Ring1][:0benzenediol][Ring2][FrH0][pop][Ring1][:0benzenediol][pop][Ring2][FrH0][pop][pop],O=P(O)(Oc1c(O)cccc1O)Oc1c(O[Fr])cc(-c2c(O)cccc2O)c([Fr])c1O,"[-14.9078714423, 1.3304237220292034]",neb_N583_b6896de1_opt,b6896de1
srs_N411_edge201293,[O][O][C][=C][Branch][S][C][=C][:4benzenediol][Ring1][O][pop][Ring1][FrH0][pop][Ring1][O][pop][Ring2][Ring1][N][pop][pop][FrH0][.][Fr][N][N][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cu][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][srs],[O][O][C][=C][Branch][S][C][=C][:4benzenediol][Ring1][O][pop][Ring1][FrH0][pop][Ring1][O][pop][Ring2][Ring1][N][pop][pop][FrH0],OOC1=C([Fr])SC=Cc2c1cc(OO)c([Fr])c2OO,"[-7.563599, 0.64018464]",[:0propyl][C][:5benzenediol][S][C][=P][S][Branch][Branch][FrH0][pop][:3pyrimidine][Ring1][Ring2][Cl][pop][pop][Ring2][FrH0][:0propyl][:3pyrimidine][:0benzenediol][pop][pop][:2benzenediol][:2pyrimidine][.][Fr][N][N][=C][N][Branch1][Ring2][C][Ring1][Branch1][Cu][Branch1][O][N][C][=N][N][Branch1][C][Fr][C][Ring1][=Branch1][N][C][N][Branch1][C][Fr][N][=C][Ring1][=Branch1][&&][srs],[:0propyl][C][:5benzenediol][S][C][=P][S][Branch][Branch][FrH0][pop][:3pyrimidine][Ring1][Ring2][Cl][pop][pop][Ring2][FrH0][:0propyl][:3pyrimidine][:0benzenediol][pop][pop][:2benzenediol][:2pyrimidine],CCCOc1c(C=P[SH]([Fr])c2ccncn2)cc(-c2cncnc2)c(Oc2ccncn2)c1[Fr],"[-7.1239086688, 0.5252570583212026]",srs_N411_431b4d2a_opt,431b4d2a
nbo_N549_edge79680,[:0alkene][C][C][Branch][C][Branch][S][C][C][FrH0][pop][:0alkene][pop][C][=C][C][FrH0][pop][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[:0alkene][C][C][Branch][C][Branch][S][C][C][FrH0][pop][:0alkene][pop][C][=C][C][FrH0][pop],O=CC(C=CC[Fr])C(C=O)SCC[Fr],"[-6.4879274, 0.5201689]",[S][#C][#C][:1imidazole][pop][:0methyl][:0propyl][:0benzenediol][:2imidazole][FrH0][Branch][FrH0][Branch][Branch][Branch][Branch][=S][=S][=S][:2imidazole][:2imidazole][:2imidazole][:3benzenealcohol][:3benzenealcohol][:1benzenealcohol][:=1methyl_amine][:1pyridine][:1carboxylic_acid][:1carboxylic_acid][:0benzenediol][:2pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][#C][:0benzenediol][:0benzenediol][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][nbo],[S][#C][#C][:1imidazole][pop][:0methyl][:0propyl][:0benzenediol][:2imidazole][FrH0][Branch][FrH0][Branch][Branch][Branch][Branch][=S][=S][=S][:2imidazole][:2imidazole][:2imidazole][:3benzenealcohol][:3benzenealcohol][:1benzenealcohol][:=1methyl_amine][:1pyridine][:1carboxylic_acid][:1carboxylic_acid][:0benzenediol][:2pyrimidine][:0benzenediol][:0benzenediol][:0benzenediol][#C][:0benzenediol][:0benzenediol],CCCc1c([Fr])nc([Fr])n1CC#[SH],"[-6.665790419, 0.600362570488318]",nbo_N549_1e4f5211_opt,1e4f5211
sxb_N214_edge190234,[:0sulfonic_acid][Ring1][C][Branch][C][Branch][:1sulfonic_acid][pop][C][=C][C][Branch][C][Ring1][Ring2][pop][=C][C][FrH0][pop][=C][FrH0][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Cu][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][sxb],[:0sulfonic_acid][Ring1][C][Branch][C][Branch][:1sulfonic_acid][pop][C][=C][C][Branch][C][Ring1][Ring2][pop][=C][C][FrH0][pop][=C][FrH0][pop],O=S(O)C(=C[Fr])C(C1=CC(=CC[Fr])C1)S(=O)O,"[-9.780093, 0.9031841]",[:0propyl][C][:0pyrimidine][Ring1][FrH0][pop][Ring1][:1imidazole][Branch][:3pyrimidine][Ring2][FrH0][pop][pop][Ring2][:0benzenediol][Ring1][:2imidazole][Ring1][:2imidazole][pop][pop][pop][pop][pop][.][Fr][C][C][=C][N][Branch1][Branch1][C][C][=Ring1][=Branch1][Cu][Cu][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][sxb],[:0propyl][C][:0pyrimidine][Ring1][FrH0][pop][Ring1][:1imidazole][Branch][:3pyrimidine][Ring2][FrH0][pop][pop][Ring2][:0benzenediol][Ring1][:2imidazole][Ring1][:2imidazole][pop][pop][pop][pop][pop],CCCc1ncc(-n2c(-c3c(O)cccc3Oc3[nH]cnc3-c3cnc[nH]3)cnc2-c2cc([Fr])ncn2)c([Fr])n1,"[-12.3439634137, 1.332810737883864]",sxb_N214_45a94e8c_opt,45a94e8c
gis_N238_edge215877,[Cl][C][=Branch][=C][Branch][C][=C][C][Branch][C][Ring1][Ring2][pop][=C][C][Branch][FrH0][pop][Cl][pop][Cl][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][gis],[Cl][C][=Branch][=C][Branch][C][=C][C][Branch][C][Ring1][Ring2][pop][=C][C][Branch][FrH0][pop][Cl][pop][Cl][pop][FrH0],ClC([Fr])=C(Cl)C1=CC(=CC(Cl)[Fr])C1,"[-5.927552, 0.4745454]",[FrH0][:3pyridine][S][:0methyl][:0methyl][:2pyrimidine][=P][=P][:0benzenediol][:0benzenediol][:0pyrimidine][FrH0][FrH0][:0pyrimidine][:3pyrimidine][:0benzenediol][Ring2][Ring2][Ring2][:0propyl][:0benzenediol][:0propyl][:0propyl][:0methyl][:1pyrimidine][:3benzenealcohol][:2benzenediol][:1pyridine][:2pyrimidine][:2benzenealcohol][:2pyrimidine][:2pyrimidine][.][O][=C][Branch1][C][Fr][O][Zn][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][gis],[FrH0][:3pyridine][S][:0methyl][:0methyl][:2pyrimidine][=P][=P][:0benzenediol][:0benzenediol][:0pyrimidine][FrH0][FrH0][:0pyrimidine][:3pyrimidine][:0benzenediol][Ring2][Ring2][Ring2][:0propyl][:0benzenediol][:0propyl][:0propyl][:0methyl][:1pyrimidine][:3benzenealcohol][:2benzenediol][:1pyridine][:2pyrimidine][:2benzenealcohol][:2pyrimidine][:2pyrimidine],CCCOc1c(-c2cccc(O)c2-c2cnccc2-c2ccc(O)cc2-c2cncnc2)ccc(O)c1-c1cc(-c2cnc(Oc3cccc(O)c3P=Pc3ccc([Fr])c(CC)n3)nc2[Fr])ncn1,"[-20.7021084879, 1.6235488329407566]",gis_N238_c33993d0_opt,c33993d0
