seed_mof_name,seed_mof_string,seed_edge_selfies,seed_edge_smiles,seed_targets,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_targets,dreamed_mof_name,linker_hash
nbo_N151_edge188487,[Cl][C][=C][Branch][C][=Branch][=C][C][Branch][C][Branch][C][Branch][S][C][Ring1][N][pop][Ring1][Ring2][pop][Branch][FrH0][pop][Cl][pop][Cl][pop][Cl][pop][FrH0][.][Fr][C][C][=C][N][Zn][Branch2][Ring1][O][N][C][=Branch1][#Branch2][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][C][Branch1][C][Fr][=C][C][N][Ring1][#C][Ring1][#Branch1][Branch2][Ring1][=Branch1][N][C][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Branch2][C][=Ring2][Ring1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][N][Ring2][Ring1][P][C][=C][C][Branch1][C][Fr][C][=Ring1][#Branch1][&&][nbo],[Cl][C][=C][Branch][C][=Branch][=C][C][Branch][C][Branch][C][Branch][S][C][Ring1][N][pop][Ring1][Ring2][pop][Branch][FrH0][pop][Cl][pop][Cl][pop][Cl][pop][FrH0],ClC1=C([Fr])C(Cl)=C2C(Cl)C(Cl)([Fr])C2SC1,"[-10.798709, 1.2369568]",[:0benzenediol][=Branch][:0propyl][=Branch][:1pyrimidine][:0propyl][:0benzenediol][Ring1][:0benzenediol][=Branch][:0benzenediol][#Branch][:0benzenediol][#Branch][Cl][pop][Ring2][:2pyrimidine][pop][Ring1][:3pyrimidine][pop][Ring1][:0benzenediol][pop][Ring1][FrH0][pop][pop][pop][Ring2][FrH0][pop][pop][pop][pop][pop][=P][.][Fr][C][C][=C][N][Zn][Branch2][Ring1][O][N][C][=Branch1][#Branch2][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][C][Branch1][C][Fr][=C][C][N][Ring1][#C][Ring1][#Branch1][Branch2][Ring1][=Branch1][N][C][Branch1][#Branch2][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][Branch2][C][=Ring2][Ring1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][N][Ring2][Ring1][P][C][=C][C][Branch1][C][Fr][C][=Ring1][#Branch1][&&][nbo],[:0benzenediol][=Branch][:0propyl][=Branch][:1pyrimidine][:0propyl][:0benzenediol][Ring1][:0benzenediol][=Branch][:0benzenediol][#Branch][:0benzenediol][#Branch][Cl][pop][Ring2][:2pyrimidine][pop][Ring1][:3pyrimidine][pop][Ring1][:0benzenediol][pop][Ring1][FrH0][pop][pop][pop][Ring2][FrH0][pop][pop][pop][pop][pop][=P],CCCOc1c(CCC)ccc(O)c1-c1c(O[Fr])ccc(-c2c(O)cccc2Oc2c(OCl)c([Fr])c(-c3c(O)cccc3O)c(-c3ccncn3)c2Oc2cncnc2)c1O,"[-11.0808721015, 1.1663051070057782]",nbo_N151_c29cf5c7,c29cf5c7
lcy_N85_edge117758,[:0methyl_amine][Ring1][C][C][=Branch][=C][C][C][Branch][C][Branch][:1methyl_amine][pop][Ring1][=Branch][pop][FrH0][pop][C][C][FrH0][pop][.][Fr][C][C][=C][N][Branch2][Branch1][#Branch1][Zn][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][C][=Ring2][Ring1][#C][&&][lcy],[:0methyl_amine][Ring1][C][C][=Branch][=C][C][C][Branch][C][Branch][:1methyl_amine][pop][Ring1][=Branch][pop][FrH0][pop][C][C][FrH0][pop],NCC1C(CC[Fr])=CCC([Fr])C1CN,"[-13.529889, 1.2270483]",[:0carboxylic_acid][=Ring2][FrH0][:0benzenealcohol][FrH0][FrH0][FrH0][FrH0][=Branch][=S][:2pyrimidine][S][:2pyrimidine][:=0methyl_amine][P][:1methyl_amine][:1imidazole][pop][=P][:2pyrimidine][:2pyridine][:4benzenediol][:1imidazole][:1imidazole][:1imidazole][:1imidazole][:2pyridine][:2benzenealcohol][.][Fr][C][C][=C][N][Branch2][Branch1][#Branch1][Zn][Zn][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][C][=Ring2][Ring1][#C][&&][lcy],[:0carboxylic_acid][=Ring2][FrH0][:0benzenealcohol][FrH0][FrH0][FrH0][FrH0][=Branch][=S][:2pyrimidine][S][:2pyrimidine][:=0methyl_amine][P][:1methyl_amine][:1imidazole][pop][=P][:2pyrimidine][:2pyridine][:4benzenediol][:1imidazole][:1imidazole][:1imidazole][:1imidazole][:2pyridine][:2benzenealcohol],O=C([Fr])O[Fr],"[-17.2058466099, 1.6976291899456848]",lcy_N85_07750ffd,07750ffd
qtz_N547_edge93437,[N][C][Branch][O][C][C][C][C][C][Branch][O][FrH0][pop][Cl][pop][O][FrH0][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][Branch1][C][Fr][C][C][=C][Ring1][#Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][&&][qtz],[N][C][Branch][O][C][C][C][C][C][Branch][O][FrH0][pop][Cl][pop][O][FrH0],NC(O[Fr])OCCCCC(Cl)O[Fr],"[-3.5416355, 0.17659234]",[FrH0][N][:4benzenealcohol][Ring2][:0methyl][:0methyl][:0methyl][:0methyl][:4benzenealcohol][P][P][:1methyl_amine][:0methyl][=Ring2][=Ring2][=Ring2][=Ring2][=Ring2][=Ring2][:1benzenediol][:0methyl][:3pyrimidine][:1pyridine][=Ring2][:4benzenealcohol][:4benzenealcohol][=S][Ring2][Ring2][:0pyrimidine][:1pyrimidine][Ring2][:0benzenediol][:0pyrimidine][:0benzenediol][FrH0][FrH0][:0pyrimidine][Ring2][.][S][=C][=N][Co][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][Branch1][Ring2][N][=C][=S][Branch1][N][N][C][=C][Branch1][C][Fr][C][C][=C][Ring1][#Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][Ring1][#Branch1][&&][qtz],[FrH0][N][:4benzenealcohol][Ring2][:0methyl][:0methyl][:0methyl][:0methyl][:4benzenealcohol][P][P][:1methyl_amine][:0methyl][=Ring2][=Ring2][=Ring2][=Ring2][=Ring2][=Ring2][:1benzenediol][:0methyl][:3pyrimidine][:1pyridine][=Ring2][:4benzenealcohol][:4benzenealcohol][=S][Ring2][Ring2][:0pyrimidine][:1pyrimidine][Ring2][:0benzenediol][:0pyrimidine][:0benzenediol][FrH0][FrH0][:0pyrimidine][Ring2],CCc1c([PH]2=NC2)cc(N[Fr])c(Oc2cnccc2-c2ccccc2OSc2cc(-c3c(O)cccc3Oc3c(O)cccc3O[Fr])ncn2)c1CC,"[-6.5071533942, 0.6181010365705663]",qtz_N547_07a28b37,07a28b37
sxb_N295_edge100816,[FrH0][C][Branch][C][pop][C][Branch][C][pop][N][C][=C][Branch][C][Branch][FrH0][pop][Branch][C][pop][C][Branch][C][pop][Ring1][#Branch][pop][C][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ni][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sxb],[FrH0][C][Branch][C][pop][C][Branch][C][pop][N][C][=C][Branch][C][Branch][FrH0][pop][Branch][C][pop][C][Branch][C][pop][Ring1][#Branch][pop][C],CC1=CN(C(C)C(C)[Fr])C(C)C1(C)[Fr],"[-14.438783, 1.4171423]",[:0propyl][:0propyl][:0phosphoric_acid][:0methyl][FrH0][:0benzenediol][:0benzenediol][Cl][FrH0][pop][pop][:0benzenediol][:0benzenediol][:0propyl][:0benzenediol][#Branch][=P][:3pyrimidine][.][Fr][C][=C][C][N][Branch1][Branch1][C][=C][Ring1][=Branch1][Ni][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][sxb],[:0propyl][:0propyl][:0phosphoric_acid][:0methyl][FrH0][:0benzenediol][:0benzenediol][Cl][FrH0][pop][pop][:0benzenediol][:0benzenediol][:0propyl][:0benzenediol][#Branch][=P][:3pyrimidine],CCCOP(=O)(O[Fr])Oc1c(O)cccc1O[Fr],"[-20.9394377307, 2.382843402298623]",sxb_N295_0163b207,0163b207
utk_N233_edge209272,[Br][:1pyridine][=Branch][C][=N][N][N][Branch][C][Branch][Br][pop][Ring1][Branch][pop][FrH0][pop][Branch][FrH0][pop][Ring1][Br][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][utk],[Br][:1pyridine][=Branch][C][=N][N][N][Branch][C][Branch][Br][pop][Ring1][Branch][pop][FrH0][pop][Branch][FrH0][pop][Ring1][Br][pop],Brc1cc([Fr])c(Br)nc1C1=NNN([Fr])C1Br,"[-9.718625, 0.97381705]",[:0benzenealcohol][Ring2][:1imidazole][Ring1][:2pyridine][Ring1][:1methyl_amine][Ring1][:2pyridine][Ring1][:1pyrimidine][Ring1][:1pyrimidine][Ring1][:2imidazole][Ring1][F][pop][pop][pop][pop][pop][pop][pop][pop][Ring1][FrH0][pop][Ring1][:3pyridine][=Branch][SH2][:0methyl_amine][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop][.][O][=C][Branch1][C][Fr][O][In][Branch2][Ring2][#Branch1][O][C][Branch1][C][Fr][O][In][Branch1][Ring2][O][Ring1][#Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][#Branch1][O][C][Branch1][C][Fr][O][Ring2][Ring1][O][&&][utk],[:0benzenealcohol][Ring2][:1imidazole][Ring1][:2pyridine][Ring1][:1methyl_amine][Ring1][:2pyridine][Ring1][:1pyrimidine][Ring1][:1pyrimidine][Ring1][:2imidazole][Ring1][F][pop][pop][pop][pop][pop][pop][pop][pop][Ring1][FrH0][pop][Ring1][:3pyridine][=Branch][SH2][:0methyl_amine][Ring1][:3pyrimidine][Ring1][FrH0][pop][pop],Oc1ccc(-n2cncc2-c2ccncc2CNc2ccncc2-c2ncncc2-c2ncncc2-c2[nH]cnc2F)c([Fr])c1-c1cnccc1[SH2]NCc1ccnc([Fr])n1,"[-129.8607279609, 35.10518110674902]",utk_N233_9b92e51b,9b92e51b
gme_N307_edge158599,[:0methyl_amine][Ring1][:0benzene][Ring2][FrH0][pop][Ring2][N][=C][Ring1][=Branch][pop][Ring1][FrH0][pop][pop][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][gme],[:0methyl_amine][Ring1][:0benzene][Ring2][FrH0][pop][Ring2][N][=C][Ring1][=Branch][pop][Ring1][FrH0][pop][pop],NCc1cc([Fr])c2c(c1[Fr])N=C2,"[-6.0307775, 0.42727393]",[FrH0][FrH0][FrH0][:=1methyl_amine][S][:=1methyl_amine][:0benzenediol][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][=P][:3pyrimidine][:3benzenealcohol][Cl][:0propyl][=O][:=1methyl_amine][:0propyl][:0propyl][:2imidazole][:1pyrimidine][:1pyrimidine][:1pyridine][:=1methyl_amine][.][Fr][C][=N][Cu][Branch1][Ring2][N][=C][Fr][Branch1][Ring2][N][=C][Fr][N][=C][Fr][&&][gme],[FrH0][FrH0][FrH0][:=1methyl_amine][S][:=1methyl_amine][:0benzenediol][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][=P][:3pyrimidine][:3benzenealcohol][Cl][:0propyl][=O][:=1methyl_amine][:0propyl][:0propyl][:2imidazole][:1pyrimidine][:1pyrimidine][:1pyridine][:=1methyl_amine],[Fr][Fr],"[-9.2652069453, 0.7995972057612669]",gme_N307_4155f913,4155f913
unc_N50_edge99328,[S][C][Branch][C][Branch][FrH0][pop][Br][pop][:1methyl_amine][Ring1][C][C][=Branch][=C][Branch][C][FrH0][pop][Br][pop][Br][pop][.][Fr][C][=C][C][=C][Branch2][Ring2][O][O][Al][Branch1][=N][O][C][C][=C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][Branch1][=N][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S][&&][unc],[S][C][Branch][C][Branch][FrH0][pop][Br][pop][:1methyl_amine][Ring1][C][C][=Branch][=C][Branch][C][FrH0][pop][Br][pop][Br][pop],SC(CNCC(Br)=C(Br)C[Fr])C(Br)[Fr],"[-6.4609613, 0.5256732]",[:0methyl][C][:3pyrimidine][Ring1][:3imidazole][Ring1][N][N][N][Branch][FrH0][pop][:0methyl][pop][Ring1][:0pyrimidine][Ring2][:3pyrimidine][Ring1][:4benzenealcohol][pop][Ring1][:3pyrimidine][Ring1][:0benzenealcohol][Ring1][:0pyrimidine][Ring1][C][pop][pop][pop][pop][pop][pop][Ring1][:0methyl][pop][pop][.][Fr][C][=C][C][=C][Branch2][Ring2][O][O][Al][Branch1][=N][O][C][C][=C][C][Branch1][C][Fr][=C][C][=Ring1][#Branch1][Branch1][=N][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][O][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][S][&&][unc],[:0methyl][C][:3pyrimidine][Ring1][:3imidazole][Ring1][N][N][N][Branch][FrH0][pop][:0methyl][pop][Ring1][:0pyrimidine][Ring2][:3pyrimidine][Ring1][:4benzenealcohol][pop][Ring1][:3pyrimidine][Ring1][:0benzenealcohol][Ring1][:0pyrimidine][Ring1][C][pop][pop][pop][pop][pop][pop][Ring1][:0methyl][pop][pop],CCc1ccnc(-c2nc(NNN([Fr])CC)n(-c3ncc(-c4cc(-c5ccnc(-c6c(O)cccc6-c6nccc(C)n6)n5)nc(-c5ccccc5O)n4)cn3)c2CC)n1,"[-9.1239195844, 0.857560176329371]",unc_N50_b29f460a,b29f460a
ths_N298_edge175026,[S][N][C][Branch][C][Branch][C][C][=Branch][=C][Branch][C][Branch][C][O][FrH0][pop][S][pop][S][pop][S][pop][S][pop][C][O][FrH0][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][ths],[S][N][C][Branch][C][Branch][C][C][=Branch][=C][Branch][C][Branch][C][O][FrH0][pop][S][pop][S][pop][S][pop][S][pop][C][O][FrH0],SNC(CO[Fr])C(S)CC(S)=C(S)C(S)CO[Fr],"[-2.58909, 0.11432805]",[:0propyl][C][:0pyrimidine][Ring1][:0imidazole][Ring1][C][:0benzenediol][Ring2][:0pyrimidine][pop][Ring1][FrH0][pop][Ring1][S][pop][pop][Ring1][:0pyrimidine][Ring1][FrH0][pop][Ring1][:1methyl_amine][Ring1][:0methyl][pop][pop][Ring1][Cl][pop][pop][pop][Ring1][:2pyridine][Ring1][:2pyridine][pop][.][ClH0][Cu][Branch1][C][ClH0][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][ths],[:0propyl][C][:0pyrimidine][Ring1][:0imidazole][Ring1][C][:0benzenediol][Ring2][:0pyrimidine][pop][Ring1][FrH0][pop][Ring1][S][pop][pop][Ring1][:0pyrimidine][Ring1][FrH0][pop][Ring1][:1methyl_amine][Ring1][:0methyl][pop][pop][Ring1][Cl][pop][pop][pop][Ring1][:2pyridine][Ring1][:2pyridine][pop],CCCc1ncc(-c2ccncc2-c2ccncc2)c(-c2ncc(-c3nc(Cl)c(CNCC)c([Fr])n3)n2Cc2c(O)c(S)c([Fr])c(-c3ncccn3)c2O)n1,"[-19.2628486829, 3.058670712837018]",ths_N298_c38f6b5a,c38f6b5a
ana_N515_edge45048,[FrH0][N][C][Branch][N][Branch][FrH0][pop][N][Branch][O][C][pop][C][Branch][O][C][pop][C][Ring1][=C][pop][O][C][.][Fr][C][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][ana],[FrH0][N][C][Branch][N][Branch][FrH0][pop][N][Branch][O][C][pop][C][Branch][O][C][pop][C][Ring1][=C][pop][O][C],COC1N([Fr])CC(OC)N(OC)N1[Fr],"[-10.794502, 1.1050068]",[:0propyl][C][:4benzenediol][Ring1][:2imidazole][Ring2][:0propyl][pop][Ring1][:0propyl][pop][Ring2][FrH0][pop][pop][Ring1][:0pyrimidine][Ring1][:4benzenealcohol][Ring2][Br][pop][Ring1][Br][pop][Ring1][FrH0][pop][pop][pop][Branch][:0benzenealcohol][Ring1][:2benzenediol][Ring1][:3pyridine][=Branch][:1pyrimidine][Ring1][.][Fr][C][O][Ni][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][Ring2][O][Ring1][Branch2][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][ana],[:0propyl][C][:4benzenediol][Ring1][:2imidazole][Ring2][:0propyl][pop][Ring1][:0propyl][pop][Ring2][FrH0][pop][pop][Ring1][:0pyrimidine][Ring1][:4benzenealcohol][Ring2][Br][pop][Ring1][Br][pop][Ring1][FrH0][pop][pop][pop][Branch][:0benzenealcohol][Ring1][:2benzenediol][Ring1][:3pyridine][=Branch][:1pyrimidine][Ring1],CCCc1c(-c2c(O)cccc2-c2c(O)cc(O)cc2-c2cnccc2-c2ccncn2)cc(O)c(-c2nccc(-c3cc([Fr])c(Br)c(Br)c3O)n2)c1Oc1c([Fr])nc(CCC)n1CCC,"[-35.2001373824, 3.6009095632590946]",ana_N515_7fe5a9f5,7fe5a9f5
sra_N708_edge86570,[F][C][N][Branch][C][N][Branch][C][Branch][N][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][#Branch][pop][F][pop][FrH0][pop][F][pop][FrH0][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sra],[F][C][N][Branch][C][N][Branch][C][Branch][N][Branch][C][Branch][F][pop][Branch][F][pop][Ring1][#Branch][pop][F][pop][FrH0][pop][F][pop][FrH0],FC1N([Fr])CN(F)C([Fr])N(F)C1(F)F,"[-5.8355103, 0.65256673]",[FrH0][:5benzenealcohol][:0amide][:3pyrimidine][pop][:3pyrimidine][:2pyrimidine][:0benzenediol][:2pyrimidine][pop][pop][Ring2][FrH0][pop][Ring1][:1imidazole][pop][:0pyrimidine][:2imidazole][.][Fr][C][=C][N][Branch1][Branch1][C][N][Ring1][Branch1][Co][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][Branch1][O][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][N][C][=C][Branch1][C][Fr][N][C][Ring1][=Branch1][&&][sra],[FrH0][:5benzenealcohol][:0amide][:3pyrimidine][pop][:3pyrimidine][:2pyrimidine][:0benzenediol][:2pyrimidine][pop][pop][Ring2][FrH0][pop][Ring1][:1imidazole][pop][:0pyrimidine][:2imidazole],[Fr]Oc1c(-c2ccncn2)c(-c2cncnc2-c2cncnc2)c(-c2cnc[nH]2)c([Fr])c1-n1ccnc1,"[-10.4889404003, 0.879662154946978]",sra_N708_bf82cf5c,bf82cf5c
srs_N96_edge65311,[F][N][N][N][N][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][.][Fr][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Si][Branch1][C][C][Branch1][N][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][srs],[F][N][N][N][N][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0],FN1NNN([Fr])CC1[Fr],"[-3.3939428, 0.21528742]",[Cl][=Branch][C][Branch][FrH0][pop][C][N][Branch][FrH0][pop][:0propyl][N][:0benzenediol][Branch][:1imidazole][pop][:0benzenediol][:0propyl][pop][:0benzenealcohol][:0propyl][.][Fr][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Si][Branch1][C][C][Branch1][N][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][srs],[Cl][=Branch][C][Branch][FrH0][pop][C][N][Branch][FrH0][pop][:0propyl][N][:0benzenediol][Branch][:1imidazole][pop][:0benzenediol][:0propyl][pop][:0benzenealcohol][:0propyl],CCCN([Fr])CC(Cl)[Fr],"[-5.9115676001, 0.5054592923068072]",srs_N96_9c90accb,9c90accb
lon_N601_edge152579,[P][C][C][=C][Branch][S][C][=Branch][=C][Branch][O][C][Branch][P][pop][Branch][P][pop][Ring1][O][pop][Ring1][Branch][pop][FrH0][pop][FrH0][.][Fr][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Si][Branch1][N][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][=C][C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lon],[P][C][C][=C][Branch][S][C][=Branch][=C][Branch][O][C][Branch][P][pop][Branch][P][pop][Ring1][O][pop][Ring1][Branch][pop][FrH0][pop][FrH0],PC1c2c([Fr])sc([Fr])c2OC1(P)P,"[-6.9008107, 0.5543501]",[P][P][:1pyridine][Cl][Cl][FrH0][Cl][FrH0][FrH0][FrH0][FrH0][:=1methyl_amine][:2imidazole][:5benzenediol][:3pyrimidine][:3pyrimidine][:2benzenediol][P][P][:2imidazole][:2benzenediol][:1pyrimidine][:2pyrimidine][:1pyrimidine][:2pyrimidine][:2pyrimidine][:3pyrimidine][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:2imidazole][:2imidazole][:=1methyl_amine][:=1methyl_amine][=O][:3imidazole][.][Fr][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Si][Branch1][N][C][=C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][C][=C][C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][C][=C][C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][&&][lon],[P][P][:1pyridine][Cl][Cl][FrH0][Cl][FrH0][FrH0][FrH0][FrH0][:=1methyl_amine][:2imidazole][:5benzenediol][:3pyrimidine][:3pyrimidine][:2benzenediol][P][P][:2imidazole][:2benzenediol][:1pyrimidine][:2pyrimidine][:1pyrimidine][:2pyrimidine][:2pyrimidine][:3pyrimidine][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:0propyl][:2imidazole][:2imidazole][:=1methyl_amine][:=1methyl_amine][=O][:3imidazole],PPc1c([Fr])nc([Fr])c(Cl)c1Cl,"[-10.8771736123, 0.9099780069383063]",lon_N601_8655e10c,8655e10c
